DistCode,District,College Code,College Name,Branch,OC,BCM,BC,MBC,SCA,SC,ST
3,COIMBATORE,2743,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,107.25,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2743,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,109.5,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2743,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,CIVIL ENGINEERING,80.0,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2706,DR. MAHALINGAM COLLEGE OF ENGINEERING & TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGG.,190.0,176.75,189.25,183.25,115.0,95.0,0.0
3,COIMBATORE,2706,DR. MAHALINGAM COLLEGE OF ENGINEERING & TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,192.0,187.25,190.75,188.0,154.5,166.25,0.0
3,COIMBATORE,2706,DR. MAHALINGAM COLLEGE OF ENGINEERING & TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND INSTRU ENGG.,187.75,184.5,186.75,180.75,154.75,126.75,0.0
3,COIMBATORE,2706,DR. MAHALINGAM COLLEGE OF ENGINEERING & TECHNOLOGY (AUTONOMOUS),INFORMATION TECHNOLOGY,187.0,172.0,186.0,179.0,0.0,99.0,0.0
3,COIMBATORE,2706,DR. MAHALINGAM COLLEGE OF ENGINEERING & TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGG.,192.25,185.25,190.75,186.75,138.0,153.75,137.75
3,COIMBATORE,2706,DR. MAHALINGAM COLLEGE OF ENGINEERING & TECHNOLOGY (AUTONOMOUS),AUTOMOBILE ENGINEERING,186.0,171.25,184.5,176.75,148.5,95.0,0.0
3,COIMBATORE,2706,DR. MAHALINGAM COLLEGE OF ENGINEERING & TECHNOLOGY (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGG.,190.5,180.25,189.75,185.75,169.0,150.5,0.0
3,COIMBATORE,2706,DR. MAHALINGAM COLLEGE OF ENGINEERING & TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,190.5,185.5,189.75,187.25,179.0,164.25,0.0
3,COIMBATORE,2736,DR.N G P INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,173.5,162.0,169.0,124.5,138.25,91.75,0.0
3,COIMBATORE,2736,DR.N G P INSTITUTE OF TECHNOLOGY,MECHANICAL ENGINEERING,175.75,160.25,171.5,164.25,136.5,123.0,0.0
3,COIMBATORE,2736,DR.N G P INSTITUTE OF TECHNOLOGY,INFORMATION TECHNOLOGY,149.75,126.25,114.5,89.25,0.0,0.0,0.0
3,COIMBATORE,2736,DR.N G P INSTITUTE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,171.5,134.0,165.0,116.25,130.25,145.25,0.0
3,COIMBATORE,2736,DR.N G P INSTITUTE OF TECHNOLOGY,BIO MEDICAL ENGINEERING,190.75,187.0,189.5,184.25,174.25,165.25,0.0
3,COIMBATORE,2736,DR.N G P INSTITUTE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,161.5,0.0,156.25,92.25,83.75,130.25,0.0
3,COIMBATORE,2736,DR.N G P INSTITUTE OF TECHNOLOGY,CIVIL ENGINEERING,178.5,160.25,173.25,161.0,107.0,129.0,0.0
3,COIMBATORE,2749,EASA COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,82.75,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2749,EASA COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,107.0,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2749,EASA COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,105.0,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2749,EASA COLLEGE OF ENGINEERING AND TECHNOLOGY,PETROLEUM ENGINEERING,144.5,142.0,113.25,103.5,0.0,131.75,0.0
3,COIMBATORE,2749,EASA COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,88.5,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2749,EASA COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,115.5,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2005,GOVERNMENT COLLEGE OF TECHNOLOGY  COIMBATORE (AUTONOMOUS),COMPUTER SCIENCE AND ENGG.,197.25,197.0,197.0,196.0,193.0,191.0,179.75
3,COIMBATORE,2005,GOVERNMENT COLLEGE OF TECHNOLOGY  COIMBATORE (AUTONOMOUS),MECHANICAL ENGINEERING,197.5,195.25,197.25,196.5,192.25,193.25,192.5
3,COIMBATORE,2005,GOVERNMENT COLLEGE OF TECHNOLOGY  COIMBATORE (AUTONOMOUS),ELECTRONICS AND INSTRU ENGG.,196.75,194.0,196.5,195.0,189.25,189.5,177.5
3,COIMBATORE,2005,GOVERNMENT COLLEGE OF TECHNOLOGY  COIMBATORE (AUTONOMOUS),INFORMATION TECHNOLOGY,196.75,195.75,196.5,195.25,191.5,188.75,0.0
3,COIMBATORE,2005,GOVERNMENT COLLEGE OF TECHNOLOGY  COIMBATORE (AUTONOMOUS),PRODUCTION ENGINEERING,196.25,193.25,195.5,194.25,183.25,185.0,177.0
3,COIMBATORE,2005,GOVERNMENT COLLEGE OF TECHNOLOGY  COIMBATORE (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGG.,197.75,196.25,197.5,197.0,191.75,195.0,0.0
3,COIMBATORE,2005,GOVERNMENT COLLEGE OF TECHNOLOGY  COIMBATORE (AUTONOMOUS),INDUSTRIAL BIO-TECHNOLOGY,195.25,192.75,194.25,192.75,182.5,183.0,182.75
3,COIMBATORE,2005,GOVERNMENT COLLEGE OF TECHNOLOGY  COIMBATORE (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGG.,197.5,196.0,197.25,196.5,191.5,193.0,0.0
3,COIMBATORE,2005,GOVERNMENT COLLEGE OF TECHNOLOGY  COIMBATORE (AUTONOMOUS),CIVIL ENGINEERING,196.75,195.25,196.5,195.75,189.25,191.75,192.75
3,COIMBATORE,2708,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,167.5,150.25,157.5,117.25,0.0,92.5,0.0
3,COIMBATORE,2708,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,184.0,175.5,182.0,177.0,123.25,151.5,127.0
3,COIMBATORE,2708,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND INSTRU ENGG.,164.75,154.25,157.5,104.75,0.0,112.75,0.0
3,COIMBATORE,2708,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,INFORMATION TECHNOLOGY,152.75,134.75,141.25,99.75,0.0,85.5,0.0
3,COIMBATORE,2708,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,AERONAUTICAL ENGINEERING,170.25,125.5,150.5,85.25,126.75,87.25,0.0
3,COIMBATORE,2708,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHATRONICS,171.25,149.25,165.0,152.0,94.5,83.0,0.0
3,COIMBATORE,2708,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,178.75,158.25,172.75,156.25,107.25,93.75,0.0
3,COIMBATORE,2708,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,AUTOMOBILE ENGINEERING,168.75,158.75,164.0,152.5,0.0,88.5,0.0
3,COIMBATORE,2708,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,174.25,163.75,168.75,159.75,94.25,97.5,0.0
3,COIMBATORE,2708,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,181.0,174.5,177.75,174.25,128.0,154.25,135.25
3,COIMBATORE,2740,HINDUSTHAN INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,141.25,121.5,122.0,82.0,0.0,137.25,0.0
3,COIMBATORE,2740,HINDUSTHAN INSTITUTE OF TECHNOLOGY,MECHANICAL ENGINEERING,175.75,172.0,171.0,167.75,101.0,136.75,0.0
3,COIMBATORE,2740,HINDUSTHAN INSTITUTE OF TECHNOLOGY,INFORMATION TECHNOLOGY,130.75,128.75,87.0,120.75,0.0,124.25,0.0
3,COIMBATORE,2740,HINDUSTHAN INSTITUTE OF TECHNOLOGY,AERONAUTICAL ENGINEERING,147.75,133.75,126.75,78.5,0.0,119.5,0.0
3,COIMBATORE,2740,HINDUSTHAN INSTITUTE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,160.25,155.5,143.25,103.5,0.0,103.75,0.0
3,COIMBATORE,2740,HINDUSTHAN INSTITUTE OF TECHNOLOGY,AUTOMOBILE ENGINEERING,158.5,148.75,144.5,115.0,0.0,0.0,0.0
3,COIMBATORE,2732,INFO INSTITUTE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,111.25,0.0,93.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2732,INFO INSTITUTE OF ENGINEERING,MECHANICAL ENGINEERING,150.0,110.0,122.25,83.75,110.5,109.25,0.0
3,COIMBATORE,2732,INFO INSTITUTE OF ENGINEERING,INFORMATION TECHNOLOGY,132.25,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2732,INFO INSTITUTE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,116.0,0.0,0.0,99.0,0.0,0.0,0.0
3,COIMBATORE,2732,INFO INSTITUTE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,85.5,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2732,INFO INSTITUTE OF ENGINEERING,CIVIL ENGINEERING,153.75,152.75,130.25,126.75,0.0,130.25,0.0
3,COIMBATORE,2769,J C T COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,99.25,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2769,J C T COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,95.0,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2769,J C T COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,121.5,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2769,J C T COLLEGE OF ENGINEERING AND TECHNOLOGY,FOOD TECHNOLOGY,180.75,180.5,168.75,168.5,0.0,110.25,112.75
3,COIMBATORE,2769,J C T COLLEGE OF ENGINEERING AND TECHNOLOGY,PETROLEUM ENGINEERING,172.5,167.75,162.0,148.75,0.0,138.25,0.0
3,COIMBATORE,2769,J C T COLLEGE OF ENGINEERING AND TECHNOLOGY,AUTOMOBILE ENGINEERING,98.5,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2769,J C T COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,80.25,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2769,J C T COLLEGE OF ENGINEERING AND TECHNOLOGY,PETROCHEMICAL ENGINEERING,160.75,154.75,132.75,126.0,0.0,103.75,0.0
3,COIMBATORE,2762,JANSONS INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,156.75,0.0,112.5,114.25,0.0,0.0,0.0
3,COIMBATORE,2762,JANSONS INSTITUTE OF TECHNOLOGY,MECHANICAL ENGINEERING,167.0,131.0,160.25,138.25,0.0,92.5,0.0
3,COIMBATORE,2762,JANSONS INSTITUTE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,169.0,0.0,142.75,110.25,0.0,0.0,0.0
3,COIMBATORE,2762,JANSONS INSTITUTE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,140.0,0.0,112.0,127.25,132.75,100.75,0.0
3,COIMBATORE,2762,JANSONS INSTITUTE OF TECHNOLOGY,CIVIL ENGINEERING,151.0,105.5,120.0,110.5,0.0,100.25,0.0
3,COIMBATORE,2764,K P R INSTITUTE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,175.75,0.0,168.25,120.75,0.0,165.25,0.0
3,COIMBATORE,2764,K P R INSTITUTE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,177.5,156.25,171.5,160.5,142.0,88.5,0.0
3,COIMBATORE,2764,K P R INSTITUTE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,182.75,0.0,177.0,143.25,0.0,137.0,0.0
3,COIMBATORE,2764,K P R INSTITUTE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,171.25,99.25,161.5,135.75,0.0,128.5,0.0
3,COIMBATORE,2764,K P R INSTITUTE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,171.0,138.25,161.75,141.5,0.0,86.0,0.0
3,COIMBATORE,2770,KALAIVANI COLLEGE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,83.5,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2770,KALAIVANI COLLEGE OF TECHNOLOGY,MECHANICAL ENGINEERING,86.25,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2770,KALAIVANI COLLEGE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,139.75,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2770,KALAIVANI COLLEGE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,180.75,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2770,KALAIVANI COLLEGE OF TECHNOLOGY,CIVIL ENGINEERING,123.5,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2710,KARPAGAM COLLEGE OF ENGINEERING (AUTONOMOUS),COMPUTER SCIENCE AND ENGG.,187.0,172.25,185.5,178.0,133.75,100.75,0.0
3,COIMBATORE,2710,KARPAGAM COLLEGE OF ENGINEERING (AUTONOMOUS),MECHANICAL ENGINEERING,187.75,177.75,186.75,182.75,155.75,158.0,157.0
3,COIMBATORE,2710,KARPAGAM COLLEGE OF ENGINEERING (AUTONOMOUS),ELECTRONICS AND INSTRU ENGG.,181.0,170.75,178.5,166.5,0.0,127.0,0.0
3,COIMBATORE,2710,KARPAGAM COLLEGE OF ENGINEERING (AUTONOMOUS),INFORMATION TECHNOLOGY,183.75,162.0,182.25,174.25,0.0,117.5,0.0
3,COIMBATORE,2710,KARPAGAM COLLEGE OF ENGINEERING (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGG.,188.0,180.25,186.25,180.75,163.25,139.25,80.25
3,COIMBATORE,2710,KARPAGAM COLLEGE OF ENGINEERING (AUTONOMOUS),AUTOMOBILE ENGINEERING,183.75,163.75,180.25,176.25,113.25,97.25,0.0
3,COIMBATORE,2710,KARPAGAM COLLEGE OF ENGINEERING (AUTONOMOUS),ELECTRONICS AND TELECOMMUNICATION ENGG.,178.25,162.25,174.5,162.0,0.0,103.25,0.0
3,COIMBATORE,2710,KARPAGAM COLLEGE OF ENGINEERING (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGG.,186.0,170.75,184.75,176.5,131.25,126.25,0.0
3,COIMBATORE,2710,KARPAGAM COLLEGE OF ENGINEERING (AUTONOMOUS),CIVIL ENGINEERING,187.25,180.75,186.0,182.5,152.0,159.0,141.5
3,COIMBATORE,2735,KARPAGAM INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,170.5,138.5,164.75,147.25,0.0,0.0,0.0
3,COIMBATORE,2735,KARPAGAM INSTITUTE OF TECHNOLOGY,MECHANICAL ENGINEERING,176.5,164.0,170.75,167.5,117.0,128.25,0.0
3,COIMBATORE,2735,KARPAGAM INSTITUTE OF TECHNOLOGY,INFORMATION TECHNOLOGY,148.0,111.75,97.75,105.25,0.0,97.25,0.0
3,COIMBATORE,2735,KARPAGAM INSTITUTE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,157.25,122.5,127.75,81.25,123.75,97.5,0.0
3,COIMBATORE,2735,KARPAGAM INSTITUTE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,167.0,136.75,155.0,156.0,0.0,110.25,0.0
3,COIMBATORE,2745,KATHIR COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,111.0,0.0,104.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2745,KATHIR COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,143.5,116.5,114.25,84.0,0.0,82.75,0.0
3,COIMBATORE,2745,KATHIR COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,118.0,0.0,99.5,106.75,0.0,0.0,0.0
3,COIMBATORE,2745,KATHIR COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,96.0,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2745,KATHIR COLLEGE OF ENGINEERING,CIVIL ENGINEERING,97.75,0.0,92.5,0.0,0.0,0.0,0.0
3,COIMBATORE,2751,KGISL INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,155.5,0.0,142.25,106.75,0.0,0.0,0.0
3,COIMBATORE,2751,KGISL INSTITUTE OF TECHNOLOGY,MECHANICAL ENGINEERING,170.5,155.25,166.0,146.5,0.0,86.75,0.0
3,COIMBATORE,2751,KGISL INSTITUTE OF TECHNOLOGY,INFORMATION TECHNOLOGY,137.75,0.0,120.5,105.75,0.0,0.0,0.0
3,COIMBATORE,2751,KGISL INSTITUTE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,165.5,0.0,147.25,121.75,145.25,160.75,0.0
3,COIMBATORE,2751,KGISL INSTITUTE OF TECHNOLOGY,CIVIL ENGINEERING,166.0,156.75,158.75,146.75,83.0,92.0,0.0
3,COIMBATORE,2750,KIT - KALAIGNAR KARUNANIDHI INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,178.25,136.5,153.75,99.5,0.0,0.0,0.0
3,COIMBATORE,2750,KIT - KALAIGNAR KARUNANIDHI INSTITUTE OF TECHNOLOGY,MECHANICAL ENGINEERING,150.0,124.0,129.75,114.25,101.0,132.5,0.0
3,COIMBATORE,2750,KIT - KALAIGNAR KARUNANIDHI INSTITUTE OF TECHNOLOGY,AERONAUTICAL ENGINEERING,155.75,134.25,118.75,110.25,0.0,141.0,0.0
3,COIMBATORE,2750,KIT - KALAIGNAR KARUNANIDHI INSTITUTE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,182.5,121.25,166.75,87.75,0.0,130.5,0.0
3,COIMBATORE,2750,KIT - KALAIGNAR KARUNANIDHI INSTITUTE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,171.25,137.25,141.0,102.0,0.0,120.0,0.0
3,COIMBATORE,2746,KTVR KNOWLEDGE PARK FOR ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,90.25,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2746,KTVR KNOWLEDGE PARK FOR ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,99.25,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2746,KTVR KNOWLEDGE PARK FOR ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,128.75,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2746,KTVR KNOWLEDGE PARK FOR ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,122.75,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2746,KTVR KNOWLEDGE PARK FOR ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,107.0,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2712,KUMARAGURU COLLEGE OF TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,196.75,194.75,196.25,195.0,177.0,187.5,178.75
3,COIMBATORE,2712,KUMARAGURU COLLEGE OF TECHNOLOGY (AUTONOMOUS),TEXTILE TECHNOLOGY,192.5,185.5,191.0,186.0,170.5,164.0,0.0
3,COIMBATORE,2712,KUMARAGURU COLLEGE OF TECHNOLOGY (AUTONOMOUS),INFORMATION TECHNOLOGY,196.0,193.75,195.75,193.25,173.5,179.25,0.0
3,COIMBATORE,2712,KUMARAGURU COLLEGE OF TECHNOLOGY (AUTONOMOUS),AERONAUTICAL ENGINEERING,194.0,191.5,192.25,190.0,185.75,176.5,0.0
3,COIMBATORE,2712,KUMARAGURU COLLEGE OF TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGG.,196.75,194.75,196.5,194.5,182.5,186.0,173.5
3,COIMBATORE,2712,KUMARAGURU COLLEGE OF TECHNOLOGY (AUTONOMOUS),AUTOMOBILE ENGINEERING,195.25,194.75,194.75,191.75,174.0,174.5,146.25
3,COIMBATORE,2712,KUMARAGURU COLLEGE OF TECHNOLOGY (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGG.,196.5,193.75,196.25,194.5,184.75,188.0,171.0
3,COIMBATORE,2712,KUMARAGURU COLLEGE OF TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,196.0,193.25,195.25,194.0,180.25,184.0,169.25
3,COIMBATORE,2712,KUMARAGURU COLLEGE OF TECHNOLOGY (AUTONOMOUS),FASHION TECHNOLOGY,191.0,187.75,189.75,181.75,148.5,133.0,0.0
3,COIMBATORE,2712,KUMARAGURU COLLEGE OF TECHNOLOGY (AUTONOMOUS),BIO-TECHNOLOGY,196.0,194.75,195.25,192.0,172.75,178.25,0.0
3,COIMBATORE,2712,KUMARAGURU COLLEGE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGG.,196.33,193.75,196.25,193.75,177.0,182.5,170.0
3,COIMBATORE,2712,KUMARAGURU COLLEGE OF TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND INSTRU ENGG.,195.5,192.5,195.25,192.5,174.5,181.25,0.0
3,COIMBATORE,2712,KUMARAGURU COLLEGE OF TECHNOLOGY (AUTONOMOUS),MECHATRONICS,195.5,193.25,194.75,193.25,180.75,180.25,0.0
3,COIMBATORE,2714,MAHARAJA ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,92.5,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2714,MAHARAJA ENGINEERING COLLEGE,MECHANICAL ENGINEERING,155.75,103.75,133.25,121.25,0.0,154.0,0.0
3,COIMBATORE,2714,MAHARAJA ENGINEERING COLLEGE,INFORMATION TECHNOLOGY,100.75,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2714,MAHARAJA ENGINEERING COLLEGE,MECHATRONICS,95.0,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2714,MAHARAJA ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,170.75,0.0,99.25,138.0,0.0,108.75,0.0
3,COIMBATORE,2714,MAHARAJA ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,93.25,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2730,MAHARAJA INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,125.5,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2730,MAHARAJA INSTITUTE OF TECHNOLOGY,MECHANICAL ENGINEERING,93.75,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2730,MAHARAJA INSTITUTE OF TECHNOLOGY,INFORMATION TECHNOLOGY,167.5,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2730,MAHARAJA INSTITUTE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,107.25,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2730,MAHARAJA INSTITUTE OF TECHNOLOGY,CIVIL ENGINEERING,96.25,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2724,MAHARAJA PRITHVI ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,138.25,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2724,MAHARAJA PRITHVI ENGINEERING COLLEGE,MECHANICAL ENGINEERING,94.75,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2724,MAHARAJA PRITHVI ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,167.5,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2724,MAHARAJA PRITHVI ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,113.5,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2724,MAHARAJA PRITHVI ENGINEERING COLLEGE,CIVIL ENGINEERING,95.75,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2729,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,143.25,0.0,100.25,117.75,0.0,0.0,0.0
3,COIMBATORE,2729,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,165.25,150.25,161.25,152.0,0.0,114.0,0.0
3,COIMBATORE,2729,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,AERONAUTICAL ENGINEERING,158.25,109.25,89.5,83.0,0.0,128.75,0.0
3,COIMBATORE,2729,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,MECHATRONICS,121.5,115.75,100.0,101.25,0.0,0.0,0.0
3,COIMBATORE,2729,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,116.0,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2729,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,135.0,0.0,97.0,110.75,0.0,117.25,0.0
3,COIMBATORE,2755,NEHRU INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,132.75,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2755,NEHRU INSTITUTE OF TECHNOLOGY,MECHANICAL ENGINEERING,152.0,126.75,130.75,130.5,0.0,94.25,0.0
3,COIMBATORE,2755,NEHRU INSTITUTE OF TECHNOLOGY,ELECTRONICS AND INSTRU ENGG.,112.5,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2755,NEHRU INSTITUTE OF TECHNOLOGY,AERONAUTICAL ENGINEERING,95.75,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2755,NEHRU INSTITUTE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,107.0,0.0,0.0,0.0,0.0,0.0,0.0
3,COIMBATORE,2755,NEHRU INSTITUTE OF TECHNOLOGY,AUTOMOBILE ENGINEERING,123.25,0.0,95.5,79.75,0.0,0.0,0.0
3,COIMBATORE,2755,NEHRU INSTITUTE OF TECHNOLOGY,CIVIL ENGINEERING,138.5,126.75,107.0,84.0,0.0,131.75,0.0
